ID Vmax(km/s) Vpeak(km/s) Mpeak(Msun) h1dist(Mpc) h2dist(Mpc) HostName R1vir(kpc) R2vir(kpc) ELVISname
52736439.0 82.91 94.65 161267605634.0 0.180540123417 0.507313880882 KobeShaq 295 368 Serena&Venus
52737626.0 60.78 93.06 110943661972.0 0.68486963995 0.110684784875 KobeShaq 295 368 Serena&Venus
