ID h1z_infall h2z_infall
23032065.0 0.331996568127 -1.0
23032117.0 1.4061243394 -1.0
23032268.0 0.851000131101 -1.0
23032401.0 0.580602944735 -1.0
23032452.0 1.34059231635 -1.0
23032986.0 -1.0 0.143137094799
23033093.0 -1.0 -1.0
23033094.0 -1.0 -1.0
23033230.0 -1.0 -1.0
23033494.0 -1.0 2.10061339534
23033578.0 -1.0 3.73200652872
23033754.0 -1.0 4.58646195922
23033849.0 -1.0 1.13886385
23033850.0 -1.0 1.84932123541
23033896.0 -1.0 0.108882417852
23034162.0 -1.0 4.97485740118
23034291.0 -1.0 1.73497825907
23034374.0 -1.0 4.82811419816
23034588.0 -1.0 4.58636236487
23034892.0 2.05659536977 0.115218770637
23035063.0 -1.0 2.21947690787
23035142.0 -1.0 1.70011656692
23035276.0 -1.0 2.28194246556
23035339.0 -1.0 2.480343222
23035370.0 -1.0 2.09599442987
23035515.0 -1.0 2.07336987855
23035710.0 0.930722201753 -1.0
23036107.0 1.90976966613 -1.0
23036126.0 1.29203964113 -1.0
23036153.0 2.20858204889 -1.0
23036154.0 1.70431937502 -1.0
23036196.0 3.14991015658 -1.0
23036199.0 2.66165687713 -1.0
23036257.0 3.90456505017 -1.0
23036290.0 0.485603987285 -1.0
23036374.0 2.83167385494 -1.0
23036525.0 2.87338986625 -1.0
23036564.0 2.45794620431 -1.0
23036565.0 3.28621163274 -1.0
23036569.0 1.23896027543 -1.0
23036699.0 3.07750596961 -1.0
23036736.0 2.55689850323 -1.0
23036744.0 1.25742474641 -1.0
23036778.0 3.26258975745 -1.0
23036780.0 1.19552456322 -1.0
23036794.0 1.92074990149 -1.0
23036818.0 2.58991667798 -1.0
23036835.0 1.70957569326 -1.0
23036882.0 0.950186890618 -1.0
23036933.0 -1.0 -1.0
23036971.0 0.189188078169 -1.0
23037008.0 -1.0 0.539020241047
23037019.0 -1.0 0.535965199231
23037225.0 -1.0 2.68873525807
23037227.0 -1.0 2.09077334202
23037239.0 -1.0 2.03020478199
23037343.0 -1.0 2.70640465679
23037386.0 -1.0 0.58634907466
23037656.0 0.74810553014 -1.0
23037780.0 -1.0 1.32526334673
23037890.0 -1.0 1.59155132641
23038068.0 -1.0 2.06376726618
23038231.0 -1.0 2.29361053692
23038369.0 -1.0 4.88395113456
23038393.0 -1.0 2.57333131888
23038465.0 -1.0 4.61658897976
23038473.0 -1.0 4.86361188426
23038506.0 -1.0 2.59357947134
23038517.0 -1.0 4.75266270674
23038518.0 -1.0 1.2185888961
23038545.0 -1.0 2.36764627649
23038581.0 -1.0 3.03497968852
23038640.0 -1.0 2.7033406888
23038662.0 -1.0 2.23010185378
23038761.0 -1.0 0.134897229292
23038777.0 -1.0 1.63740557437
23059095.0 -1.0 -1.0
23059719.0 -1.0 -1.0
23059752.0 -1.0 -1.0
23059755.0 -1.0 -1.0
23059863.0 -1.0 -1.0
23059877.0 -1.0 -1.0
23059894.0 -1.0 -1.0
23059899.0 -1.0 -1.0
23059916.0 -1.0 -1.0
23063302.0 -1.0 0.656921531178
23063426.0 2.51817421354 -1.0
23063477.0 1.29885204473 -1.0
23063488.0 -1.0 -1.0
23063496.0 -1.0 -1.0
23063552.0 -1.0 -1.0
23064464.0 -1.0 -1.0
23064496.0 -1.0 -1.0
23064498.0 -1.0 -1.0
23064512.0 -1.0 -1.0
23065401.0 -1.0 -1.0
23065410.0 -1.0 -1.0
23086094.0 -1.0 -1.0
23093982.0 -1.0 -1.0
23094087.0 -1.0 -1.0
23094103.0 -1.0 1.07506510925
23094112.0 -1.0 -1.0
23094443.0 -1.0 -1.0
23094580.0 -1.0 -1.0
23094744.0 -1.0 1.46968812458
23095349.0 -1.0 -1.0
23095594.0 -1.0 -1.0
23095862.0 -1.0 -1.0
23095935.0 -1.0 -1.0
23096022.0 -1.0 -1.0
23097073.0 -1.0 -1.0
23097755.0 -1.0 -1.0
23098857.0 -1.0 -1.0
23099241.0 0.351121788126 -1.0
23100133.0 -1.0 -1.0
23100206.0 -1.0 -1.0
23100623.0 -1.0 -1.0
23101305.0 -1.0 -1.0
23101308.0 0.330208422754 -1.0
23101663.0 -1.0 -1.0
23102999.0 -1.0 -1.0
23103092.0 -1.0 -1.0
23122644.0 -1.0 -1.0
23136815.0 -1.0 -1.0
23137180.0 -1.0 -1.0
23137361.0 -1.0 -1.0
23137646.0 -1.0 -1.0
23139251.0 -1.0 -1.0
23139517.0 -1.0 -1.0
23139535.0 -1.0 -1.0
23139650.0 -1.0 -1.0
23139758.0 -1.0 -1.0
23140000.0 -1.0 -1.0
23140634.0 -1.0 -1.0
23140681.0 -1.0 1.05370987191
