ID h1z_infall h2z_infall
22153476.0 0.0306482390393 -1.0
22153794.0 0.355858818702 -1.0
22158655.0 -1.0 0.460582403628
22181473.0 -1.0 -1.0
23036838.0 6.54947584168 -1.0
23059089.0 -1.0 -1.0
10508987.0 -1.0 0.213349749837
80190757.0 -1.0 -1.0
80192690.0 -1.0 -1.0
80181168.0 0.552046242036 -1.0
80180171.0 -1.0 0.997038137676
80177891.0 0.0995094261142 -1.0
80183399.0 -1.0 2.02530417321
20827947.0 -1.0 0.549262349864
20836695.0 -1.0 -1.0
20837744.0 0.213451635713 -1.0
20850732.0 -1.0 -1.0
20850734.0 -1.0 -1.0
52721092.0 -1.0 -1.0
52736439.0 0.960829231682 -1.0
52737626.0 -1.0 1.52389804996
14345022.0 1.20806516246 -1.0
14347577.0 -1.0 0.931449914468
18590659.0 -1.0 1.94703050812
26111369.0 -1.0 -1.0
26112952.0 -1.0 -1.0
26152588.0 -1.0 -1.0
20468416.0 -1.0 -1.0
20439477.0 -1.0 -1.0
20467661.0 -1.0 -1.0
10249266.0 0.194609337824 -1.0
10251808.0 0.466117386167 -1.0
10252665.0 0.192767086928 -1.0
10259464.0 -1.0 -1.0
24745282.0 -1.0 -1.0
24703280.0 -1.0 -1.0
8459379.0 0.334799694648 -1.0
8525485.0 -1.0 -1.0
7472652.0 0.32564862752 -1.0
7473264.0 0.415407826438 -1.0
15357990.0 -1.0 -1.0
15360366.0 -1.0 -1.0
15362565.0 -1.0 -1.0
15349153.0 1.03298468164 -1.0
6588979.0 -1.0 -1.0
6589137.0 -1.0 -1.0
6594964.0 -1.0 -1.0
12958502.0 0.0948811378113 -1.0
12969806.0 -1.0 -1.0
12970629.0 -1.0 -1.0
12959970.0 1.07665184802 -1.0
17475198.0 -1.0 -1.0
17471978.0 0.183272228416 -1.0
17473669.0 0.887318238089 -1.0
7733524.0 -1.0 -1.0
13886889.0 -1.0 -1.0
13888072.0 -1.0 -1.0
13875874.0 0.620354317477 -1.0
13875807.0 6.08355682004 -1.0
6496131.0 -1.0 -1.0
16833260.0 0.558302642894 -1.0
16835202.0 -1.0 -1.0
16845962.0 -1.0 -1.0
12772273.0 0.246715827288 -1.0
12776558.0 0.49184981077 -1.0
12787799.0 -1.0 -1.0
12788229.0 -1.0 -1.0
12790590.0 -1.0 -1.0
12791807.0 -1.0 -1.0
12539539.0 1.07196452933 -1.0
12541394.0 1.22074984578 -1.0
21262325.0 0.0306482390393 -1.0
21262482.0 0.128324020284 -1.0
21281481.0 -1.0 -1.0
21281828.0 -1.0 -1.0
10065172.0 -1.0 -1.0
64556204.0 -1.0 -1.0
64556500.0 -1.0 0.272427643287
64706498.0 -1.0 -1.0
64708527.0 -1.0 -1.0
64783204.0 0.633058662872 -1.0
64789957.0 0.422348195982 -1.0
64790141.0 -1.0 -1.0
64790346.0 -1.0 0.653721213001
64831412.0 -1.0 -1.0
64869686.0 -1.0 -1.0
64872461.0 0.639888568559 -1.0
