ID h1z_infall h2z_infall
22149288.0 1.0467016319 -1.0
22150280.0 1.05917529594 -1.0
22149673.0 0.0617749214375 -1.0
22153476.0 0.0306482390393 -1.0
22152537.0 0.813095665218 -1.0
22152854.0 1.51136126715 -1.0
22148695.0 0.590356809312 -1.0
22152946.0 0.959492057049 -1.0
22153494.0 0.0948402720929 -1.0
22158655.0 -1.0 0.460582403628
22159289.0 -1.0 2.17423363971
22158652.0 -1.0 1.31259906544
22156294.0 -1.0 0.194609337824
22157996.0 -1.0 3.58488668734
22158770.0 -1.0 0.190838504831
22154621.0 -1.0 0.348950816032
22158563.0 -1.0 0.146786064269
22158738.0 -1.0 0.126738844815
23031035.0 3.73200652872 -1.0
23036153.0 2.20858204889 -1.0
23036374.0 2.83167385494 -1.0
23028588.0 3.51745074491 -1.0
23031630.0 1.05304854212 -1.0
23036565.0 3.28621163274 -1.0
23036196.0 3.14991015658 -1.0
23032452.0 1.34059231635 -1.0
23036699.0 3.07750596961 -1.0
23035515.0 -1.0 2.07336987855
23037245.0 -1.0 2.06625766407
23033850.0 -1.0 1.84932123541
23035063.0 -1.0 2.21947690787
23034374.0 -1.0 4.82811419816
23038439.0 -1.0 2.05414509074
23038640.0 -1.0 2.7033406888
23037890.0 -1.0 1.59155132641
23038545.0 -1.0 2.36764627649
10504558.0 1.69686018343 -1.0
10504102.0 7.07990098987 -1.0
10502542.0 2.14840208603 -1.0
10504792.0 0.589987545466 -1.0
10503975.0 1.32651148824 -1.0
10502648.0 2.01352174432 -1.0
10502931.0 1.18930753014 -1.0
10500627.0 0.088637009574 -1.0
10504250.0 1.746141845 -1.0
10505259.0 -1.0 2.41553417244
10505798.0 -1.0 0.723829663927
10505401.0 -1.0 0.0689633133069
10508150.0 -1.0 0.575586987369
10506291.0 -1.0 0.0502409565343
10509039.0 -1.0 0.58347721907
10507468.0 -1.0 0.892419088255
10508510.0 -1.0 1.73835494564
10508084.0 -1.0 0.661279030207
80179366.0 2.99817607545 -1.0
80176357.0 2.77880808185 -1.0
80177892.0 0.0963922443134 -1.0
80178030.0 1.45968713053 -1.0
80179361.0 2.73236343083 -1.0
80177356.0 2.97282787457 -1.0
80182745.0 2.51817421354 -1.0
80177826.0 0.0691422663176 -1.0
80175824.0 2.39721763563 -1.0
80304205.0 -1.0 3.34209398585
80182781.0 -1.0 0.402574338391
80183213.0 -1.0 1.582896983
80183361.0 -1.0 4.16655395952
80304150.0 -1.0 4.57611315813
80303912.0 -1.0 1.52234265509
80183269.0 -1.0 1.88116304418
80304187.0 -1.0 1.88805502096
80180171.0 -1.0 0.997038137676
20829253.0 1.28642400463 -1.0
20830038.0 1.10970526912 -1.0
20837743.0 0.169184120238 -1.0
20831050.0 1.11065342777 -1.0
20837744.0 0.213451635713 -1.0
20831211.0 2.93711997757 -1.0
20829818.0 2.75727266082 -1.0
20830105.0 0.0749655043726 -1.0
20827579.0 1.02681223886 -1.0
20837497.0 -1.0 0.599172731245
20833425.0 -1.0 0.680217888996
20833408.0 -1.0 0.577019989332
20833387.0 -1.0 0.644062897868
20834866.0 -1.0 0.0887140673954
20832194.0 -1.0 0.941144708423
20832554.0 -1.0 0.0750572367052
20835885.0 -1.0 0.0887140673954
20835897.0 -1.0 0.102644383537
52736511.0 1.51414695242 -1.0
52736552.0 1.46896019183 -1.0
52733649.0 2.07336987855 -1.0
52734273.0 0.158813169017 0.941144708423
52736547.0 1.00220984642 -1.0
52727307.0 2.29898837141 -1.0
52732392.0 1.58124364246 -1.0
52736544.0 1.224135594 -1.0
52736505.0 1.02088595756 -1.0
52962173.0 -1.0 0.896330971131
52735542.0 -1.0 2.60285647063
52734196.0 -1.0 0.00259067134561
52726141.0 -1.0 1.75788317315
52735416.0 -1.0 2.0371790989
52737574.0 -1.0 0.00258956224233
52737626.0 -1.0 1.52389804996
52736149.0 -1.0 0.0292552933024
52735666.0 -1.0 4.40238771423
14342635.0 1.81236198405 -1.0
14339853.0 0.664853487023 -1.0
14342661.0 1.89193572261 -1.0
14342642.0 1.96551223815 -1.0
14349725.0 1.76775210796 -1.0
14342744.0 2.06870879067 -1.0
14342607.0 1.84932123541 -1.0
14339536.0 1.49137892799 -1.0
14340041.0 0.0617483806091 -1.0
14347618.0 -1.0 3.35867467192
14347565.0 -1.0 2.65389709513
14347116.0 -1.0 3.55292729125
14348756.0 -1.0 0.913034852661
14347569.0 -1.0 3.53767469101
14345991.0 -1.0 3.22146170283
14347518.0 -1.0 5.36842254439
14347503.0 -1.0 2.20049257793
14344381.0 -1.0 2.37294934367
18581370.0 3.28621163274 -1.0
18582422.0 2.79735310028 -1.0
18582280.0 4.11520795531 -1.0
18581091.0 1.02000538277 -1.0
18582382.0 2.74641511322 -1.0
18582331.0 2.86290041824 -1.0
18581567.0 0.226624167093 -1.0
18582341.0 2.89287724259 -1.0
18580815.0 2.91718024041 -1.0
18590921.0 -1.0 1.69251480883
18591121.0 -1.0 1.51298374937
18590282.0 -1.0 0.941863949655
18583735.0 -1.0 1.25857441547
18591113.0 -1.0 3.01404746767
18590659.0 -1.0 1.94703050812
18585238.0 -1.0 0.801022800598
18587488.0 -1.0 1.71721113727
18584688.0 -1.0 1.7756952451
13133379.0 1.60190249397 -1.0
13132316.0 1.92474259011 -1.0
13130212.0 1.31953441557 -1.0
13130527.0 1.77963658825 3.76819320797
13130426.0 1.2651890535 -1.0
13132530.0 1.53216090879 -1.0
13130516.0 1.65201983666 -1.0
13133213.0 1.86666207345 -1.0
13131906.0 1.50902163644 -1.0
13136153.0 -1.0 5.22768732397
13138419.0 -1.0 2.31002156883
13137853.0 -1.0 1.43644240101
13136457.0 -1.0 0.530219602475
13138253.0 -1.0 5.05619534262
13136104.0 -1.0 3.90456505017
13137514.0 -1.0 3.06605413708
13136155.0 -1.0 5.58531045297
13138431.0 -1.0 2.15114265078
26098738.0 1.10898981801 -1.0
26106964.0 0.145088256204 -1.0
26107219.0 0.0901708108534 -1.0
26103319.0 2.19013374602 -1.0
26103553.0 1.72094218502 -1.0
26107867.0 1.11065342777 -1.0
26103521.0 0.116922926174 -1.0
26107594.0 0.07502458607 -1.0
26107669.0 0.151909831254 -1.0
26109364.0 1.39866235374 0.125099835006
26111493.0 -1.0 0.801590737896
26111623.0 -1.0 0.897577898383
26113203.0 -1.0 0.141452721331
26112442.0 -1.0 0.0473612564739
26112887.0 -1.0 0.0947982567847
26108390.0 -1.0 0.121836078997
26112449.0 -1.0 0.00650917352342
26112015.0 -1.0 0.28369309632
16663622.0 2.99817607545 -1.0
16660525.0 0.222831875105 -1.0
16661473.0 0.363026973906 -1.0
16661462.0 0.226821770609 -1.0
16661197.0 1.39730555029 -1.0
16659337.0 1.58124364246 -1.0
16660453.0 1.41363289684 -1.0
16661696.0 0.176439018899 -1.0
16663040.0 0.277479126808 -1.0
16578217.0 -1.0 2.16403334601
16578840.0 -1.0 2.74225619518
16578834.0 -1.0 0.444225400197
16577148.0 -1.0 1.28867765586
16658904.0 -1.0 0.486116898493
16577515.0 -1.0 0.0238095028856
16578814.0 -1.0 1.37423032819
16577588.0 -1.0 1.34059231635
16658977.0 0.902242956402 0.0117683355897
20438339.0 1.06919518007 -1.0
20407709.0 2.99887090704 -1.0
20438218.0 0.849145419067 -1.0
20421517.0 2.0147525726 -1.0
20467100.0 5.91506671006 -1.0
20421069.0 1.67728767621 -1.0
20438155.0 0.386390471131 -1.0
20438220.0 0.828736650731 -1.0
20421289.0 0.964579499939 -1.0
10252127.0 0.65417596606 -1.0
10252159.0 0.20945221879 -1.0
10249002.0 0.0211147519829 -1.0
10252276.0 1.52234265509 -1.0
10252770.0 0.230611148573 -1.0
10246760.0 0.444485160577 -1.0
10250265.0 1.83294039477 -1.0
10252648.0 0.277479126808 -1.0
10251807.0 0.460376781388 -1.0
24703158.0 1.82481309355 -1.0
24702174.0 1.89193572261 -1.0
24705381.0 0.138283276162 -1.0
24698601.0 2.37402528159 -1.0
24699490.0 1.75444425048 -1.0
24699032.0 1.72678673759 -1.0
24704051.0 0.0 -1.0
24699236.0 4.61658897976 -1.0
24700023.0 1.63740557437 -1.0
9382082.0 0.830250346754 -1.0
9383234.0 4.96285369226 -1.0
9383333.0 0.683424427121 -1.0
9383130.0 1.12807520186 -1.0
9383257.0 0.759498188139 -1.0
9383825.0 1.34182784 -1.0
9379965.0 1.24546035997 -1.0
9380417.0 0.0157593868034 -1.0
9383334.0 0.563905157203 -1.0
8459842.0 0.0825174058423 -1.0
8461081.0 5.42129404704 -1.0
8459538.0 4.88395113456 -1.0
8455980.0 4.99997424904 -1.0
8459821.0 2.12298756707 -1.0
8459763.0 6.00266471358 -1.0
8461054.0 2.82704638669 -1.0
8458848.0 0.178146169554 -1.0
8460361.0 0.151909831254 -1.0
8516858.0 1.68749610717 -1.0
8517714.0 5.08074630526 -1.0
8517693.0 0.196457288305 -1.0
8517288.0 0.269229081747 -1.0
8517495.0 4.61658897976 -1.0
8515150.0 1.45968713053 -1.0
8514176.0 0.0292645012335 -1.0
8517906.0 0.181831809718 -1.0
8514373.0 2.71046982082 -1.0
7468889.0 1.0276550719 -1.0
7473258.0 0.428478334811 -1.0
7471725.0 0.57987106113 -1.0
7471640.0 0.266878837602 -1.0
7471054.0 1.77769192731 -1.0
7473251.0 2.06625766407 -1.0
7473189.0 2.19013374602 -1.0
7473264.0 0.415407826438 -1.0
7472991.0 2.5105134449 -1.0
15350610.0 1.25857441547 -1.0
15344824.0 1.15154517837 -1.0
15349472.0 1.97871875601 -1.0
15350387.0 1.23138485283 -1.0
15350534.0 4.28129701015 -1.0
15348661.0 2.85409662204 -1.0
15343167.0 2.07142311028 -1.0
15349408.0 1.83294039477 -1.0
15350583.0 0.20175955739 -1.0
6590711.0 0.264264073584 -1.0
6592484.0 1.58988338219 -1.0
6592508.0 0.139911497858 -1.0
6592521.0 0.118496996059 -1.0
6591239.0 3.45919126768 -1.0
6590633.0 0.664853487023 -1.0
6591578.0 0.823484518099 -1.0
6592072.0 3.59155001533 -1.0
6591570.0 0.835209892879 -1.0
12943026.0 1.15598671863 -1.0
12944509.0 1.82848151062 -1.0
12945483.0 3.7032319511 -1.0
12947152.0 2.77880808185 -1.0
12945427.0 1.00952087073 -1.0
12944473.0 3.11153784644 -1.0
12946500.0 1.34769684083 -1.0
12946311.0 1.35975334332 -1.0
12944875.0 1.75592280462 -1.0
12960638.0 0.0690832874688 -1.0
12954742.0 0.174569331481 -1.0
12959383.0 0.228657065697 -1.0
12959991.0 2.21161216039 -1.0
12959943.0 0.965812900545 -1.0
12959445.0 0.848367061533 -1.0
12957919.0 0.180028727709 -1.0
12956827.0 0.784953503063 -1.0
12953778.0 6.18016855674 -1.0
6761873.0 1.36795953695 -1.0
6825689.0 1.32651148824 -1.0
6752912.0 1.37655153448 -1.0
6825967.0 0.134764573954 -1.0
6752817.0 4.61658897976 -1.0
6752934.0 2.59357947134 -1.0
6826213.0 1.01707924681 -1.0
6826040.0 1.11157639171 -1.0
6761896.0 1.44553157101 -1.0
17474884.0 0.781635335181 -1.0
17472118.0 0.644439858643 -1.0
17454970.0 1.24535080304 -1.0
17456616.0 0.896800028101 -1.0
17474537.0 0.745596435584 -1.0
17474764.0 0.080186382878 -1.0
17474282.0 0.0786609362117 -1.0
17454979.0 0.0955891641203 -1.0
17473938.0 0.109803209507 -1.0
7725584.0 0.0932926873773 -1.0
7725880.0 1.66114070228 -1.0
7726766.0 1.92074990149 -1.0
7725408.0 2.17702994097 -1.0
7725993.0 0.325473964438 -1.0
7725879.0 1.7920803795 -1.0
7724113.0 0.0676374297349 -1.0
7724186.0 0.172640609651 -1.0
7723475.0 0.053078263618 -1.0
13874068.0 2.54061613615 -1.0
13872066.0 0.268706515959 -1.0
13875884.0 0.679306467746 -1.0
13876649.0 0.402345893263 -1.0
13874022.0 0.885049232366 -1.0
13871738.0 1.36795953695 -1.0
13875875.0 2.25730833074 -1.0
13871464.0 1.27853524726 -1.0
13876351.0 0.148556033464 -1.0
9752747.0 0.825470404659 -1.0
9751615.0 3.5048078817 -1.0
9749224.0 3.16530564766 -1.0
9753376.0 1.06951681667 -1.0
9753362.0 1.25085796102 -1.0
9750036.0 2.04914761487 -1.0
9752884.0 0.633645369445 -1.0
9752956.0 3.82048228959 -1.0
9753468.0 4.65765670871 -1.0
6494403.0 1.24546035997 -1.0
6494198.0 2.06121083194 -1.0
6492035.0 0.185204655085 -1.0
6494032.0 1.03748629941 -1.0
6492166.0 0.746619948174 -1.0
6494541.0 0.755506260522 -1.0
6494369.0 0.472249014865 -1.0
6494456.0 1.57142510292 -1.0
6492184.0 1.0162494348 -1.0
16832852.0 0.20017039415 -1.0
16827311.0 0.230837805462 -1.0
16831812.0 1.64643325053 -1.0
16827538.0 1.82019351402 -1.0
16832805.0 1.92474259011 -1.0
16826583.0 0.183098389263 -1.0
16832354.0 0.0963494809582 -1.0
16824978.0 1.89193572261 -1.0
16827938.0 0.205607263861 -1.0
12774793.0 0.482976930819 -1.0
12772273.0 0.246715827288 -1.0
12774512.0 1.6721313425 -1.0
12773127.0 4.26282805436 -1.0
12776052.0 0.739718057709 -1.0
12774420.0 1.73835494564 -1.0
12772297.0 2.77560076074 -1.0
12776359.0 1.70011656692 -1.0
12774709.0 3.18377235011 -1.0
7567854.0 2.68873525807 -1.0
7568580.0 1.94471046519 -1.0
7570044.0 4.47761167114 -1.0
7567540.0 2.56961427523 -1.0
7565207.0 2.24070582481 -1.0
7567338.0 2.30197588606 -1.0
7563121.0 0.037545387123 -1.0
7564726.0 2.7830636607 -1.0
7569819.0 1.54725352897 -1.0
12541394.0 1.22074984578 -1.0
12540413.0 1.92246642976 -1.0
12540188.0 1.1779596379 -1.0
12540613.0 1.15674911897 -1.0
12537496.0 1.23138485283 -1.0
12540236.0 0.183640410373 -1.0
12539772.0 1.76577368715 -1.0
12539539.0 1.07196452933 -1.0
12541382.0 1.31044516229 -1.0
7439563.0 3.01404746767 -1.0
7432054.0 1.70770255448 -1.0
7439771.0 0.125042883334 -1.0
7439726.0 1.0991965245 -1.0
7432370.0 3.07750596961 -1.0
7439687.0 6.08355682004 -1.0
7431645.0 3.29393713526 -1.0
7432256.0 3.13348579437 -1.0
7432378.0 3.66786402756 -1.0
21260155.0 1.95830233768 -1.0
21261300.0 1.75592280462 -1.0
21256767.0 0.346601327871 -1.0
21262325.0 0.0306482390393 -1.0
21261495.0 0.0473764254623 -1.0
21262450.0 0.768620737842 -1.0
21262426.0 0.788528739841 -1.0
21257594.0 0.781567566416 -1.0
21260054.0 0.740746285871 -1.0
10069111.0 4.78454408981 -1.0
10067168.0 0.202131185658 -1.0
10064871.0 2.21947690787 -1.0
10066798.0 1.90278926154 -1.0
10064893.0 1.88116304418 -1.0
10066297.0 1.37522847755 -1.0
10062898.0 1.96966072349 -1.0
10066535.0 1.32651148824 -1.0
10064110.0 1.0314942643 -1.0
64788916.0 0.70033437577 -1.0
64783228.0 0.564635545086 -1.0
64788072.0 1.03175029102 -1.0
64786363.0 0.168353112531 -1.0
64789581.0 0.753563896116 -1.0
64870969.0 0.667123444578 -1.0
64789370.0 0.943822712555 -1.0
64780476.0 1.53385373074 -1.0
64787045.0 3.95680979993 -1.0
64556501.0 -1.0 0.236515367393
64785476.0 -1.0 3.06611201011
64780250.0 -1.0 1.84636028112
64785689.0 -1.0 2.98966571151
64556500.0 -1.0 0.272427643287
64782021.0 -1.0 1.31006613729
64556519.0 -1.0 3.05887540756
64556509.0 -1.0 1.61221412559
64555331.0 -1.0 1.38210383228
