0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.143166083757864493e-01 2.193543243307598534e-01 2.242904166024881629e-01 2.291200508845255834e-01 2.338397609622600293e-01 2.384473468331996804e-01 2.429417781950704014e-01 2.473231028018947342e-01 2.515923592951391785e-01 2.557514942530513813e-01 2.598032833560861565e-01 2.637512567328440527e-01 2.675996287242490834e-01 2.713532324804094342e-01 2.750174599816734289e-01 2.785982082504040447e-01 2.821018326903430573e-01 2.855351086534866356e-01 2.889052024872001967e-01 2.922196534535974610e-01 2.954863680355041544e-01 2.987134876393472971e-01 3.019063426386294213e-01 3.050673744111710439e-01 3.081990817759854839e-01 3.113041302113984665e-01 3.143853313165364538e-01 3.174456269688730181e-01 3.204880788373548617e-01 3.235158639332751940e-01 3.265322768996339886e-01 3.295407363479641027e-01 3.325442125018401862e-01 3.355445498071495392e-01 3.385435392612197170e-01 3.415430682898916714e-01 3.445451112248640313e-01 3.475517207302433187e-01 3.505650203503346551e-01 3.535871983537806629e-01 3.566205030515814389e-01 3.596672397680508171e-01 3.627289915661308095e-01 3.658034854116261614e-01 3.688871165614096004e-01 3.719761104080645531e-01 3.750665230761094371e-01 3.781542422878520493e-01 3.812349888863311165e-01 3.843043190713713031e-01 3.873576274063073033e-01 3.903901506551369360e-01 3.933973134263533122e-01 3.963787639558812304e-01 3.993371733501692167e-01 4.022753643444778038e-01 4.051962482296622148e-01 4.081028205061937864e-01 4.109981573599120197e-01 4.138854130421529831e-01 4.167678182394624620e-01 4.196486795199920738e-01 4.225313246262777933e-01 4.254163021900012054e-01 4.282999655843959252e-01 4.311782206487837499e-01 4.340468498489807314e-01 4.369015116966141754e-01 4.397377409244440094e-01 4.425509494832886581e-01 4.453364284274642371e-01 4.480893507577092816e-01 4.508047797075233065e-01 4.534797828698351463e-01 4.561168906607496187e-01 4.587195858132019355e-01 4.612914276726330920e-01 4.638360482852613154e-01 4.663571508010961875e-01 4.688585103704837054e-01 4.713439777179143642e-01 4.738174855800720842e-01 4.762830581966666088e-01 4.787444044059541159e-01 4.812027649617501290e-01 4.836584743915293694e-01 4.861119112034190670e-01 4.885634877929619924e-01 4.910136426618427197e-01 4.934628370810373310e-01 4.959115565060824293e-01 4.983603170537009297e-01 5.008096773502105359e-01 5.032602732242841270e-01 5.057131016028384440e-01 5.081694543899936134e-01 5.106306746901030369e-01 5.130981440355748546e-01 5.155732769925043257e-01 5.180575158930275093e-01 5.205523257191779773e-01 5.230587003414499669e-01 5.255734901203079623e-01 5.280913088165332114e-01 5.306065246609721342e-01 5.331132664242125285e-01 5.356054172061106566e-01 5.380766111522118367e-01 5.405202332253553621e-01 5.429294221613746307e-01 5.452970767414726527e-01 5.476162365445341740e-01 5.498847594916353998e-01 5.521041324867325129e-01 5.542760669633394199e-01 5.564024141538277402e-01 5.584851594874252756e-01 5.605264205398198252e-01 5.625284487305570735e-01 5.644936349730705905e-01 5.664245194898420710e-01 5.683238705310575956e-01 5.701983004117148202e-01 5.720602378775888619e-01 5.739229043744091818e-01 5.757998553940906206e-01 5.777049818783597246e-01 5.796525116243012032e-01 5.816570106583291988e-01 5.837333845427287171e-01 5.858968795765095994e-01 5.881630831807308502e-01 5.905430995246758741e-01 5.930316710835602523e-01 5.956195759846575344e-01 5.982970140752872368e-01 6.010535893096770055e-01 6.038783042231807840e-01 6.067595667610796717e-01 6.096852095987365106e-01 6.126424027451268239e-01 6.156176226776732818e-01 6.185972185482512264e-01 6.215674945421909570e-01 6.245146971672290714e-01 6.274250104323092492e-01 6.302845593950368031e-01 6.330794225625967497e-01 6.357956536531820246e-01 6.384193167294168747e-01 6.409399898541425777e-01 6.433571606180943370e-01 6.456717858348060002e-01 6.478844307535961411e-01 6.499952410312959117e-01 6.520039423827455050e-01 6.539098692021858561e-01 6.557120235683869813e-01 6.574091661749077442e-01 6.589999408667966962e-01 6.604838544244061582e-01 6.618663467735711459e-01 6.631558012163705218e-01 6.643611393419571742e-01 6.654916961963341926e-01 6.665571169251577333e-01 6.675672675329429318e-01 6.685321604513374538e-01 6.694618957273833493e-01 6.703666187457658632e-01 6.712563275778247185e-01 6.721377696347741182e-01 6.730147543345508243e-01 6.738910176664542062e-01 6.747703314996764679e-01 6.756565062474606531e-01 6.765533947790485225e-01 6.774648976407430245e-01 6.783949696463082990e-01 6.793476278949583946e-01 6.803269409171471827e-01 6.813345879749393985e-01 6.823674854177520510e-01 6.834219736223485775e-01 6.844943526389655197e-01 6.855808711124696808e-01 6.866777163888789781e-01 6.877810058908488955e-01 6.888867798430020617e-01 6.899909954252897437e-01 6.910895224309756557e-01 6.921790998683823304e-01 6.932607050892657385e-01 6.943365436034053539e-01 6.954088646551145336e-01 6.964799614428830443e-01 6.975521717497079610e-01 6.986278789454296589e-01 6.997095133759942964e-01 7.007995541543711182e-01 7.019005313676466296e-01 7.030146372980581315e-01 7.041407287002383608e-01 7.052759082541032454e-01 7.064172078651609343e-01 7.075616002899542956e-01 7.087059974602927248e-01 7.098472491444495214e-01 7.109821419674295928e-01 7.121085640408180151e-01 7.132287852301828490e-01 7.143461675708497882e-01 7.154641361673446109e-01 7.165861799901301898e-01 7.177158530735466835e-01 7.188567761284273550e-01 7.200126385822852582e-01 7.211872010594847504e-01 7.223842983129872275e-01 7.236072608131677297e-01 7.248540749342675671e-01 7.261197151369762626e-01 7.273989794937952835e-01 7.286865123123477117e-01 7.299768006703364343e-01 7.312641732487094037e-01 7.325428015314214836e-01 7.338067034397796062e-01 7.350497494704674173e-01 7.362657365653555441e-01 7.374503225589608135e-01 7.386014331792339904e-01 7.397171601887313486e-01 7.407956307024762266e-01 7.418350023949028538e-01 7.428334598425748725e-01 7.437892120513037719e-01 7.447004912179121527e-01 7.455655527787775627e-01 7.463826848800881875e-01 7.471533407863568677e-01 7.478869242438116460e-01 7.485941847952651829e-01 7.492860035863333490e-01 7.499733902140516273e-01 7.506674800049504270e-01 7.513795317533715767e-01 7.521209259533115921e-01 7.529031635590979210e-01 7.537378653114281679e-01 7.546328235607246970e-01 7.555774278338774907e-01 7.565555164179632586e-01 7.575507104062312314e-01 7.585464146199818458e-01 7.595258179091838313e-01 7.604718934520058315e-01 7.613673990552474180e-01 7.621948774579981878e-01 7.629366566412478790e-01 7.635763999698355065e-01 7.641159697747028634e-01 7.645693345940015595e-01 7.649508779510949541e-01 7.652751924286405050e-01 7.655570798879228755e-01 7.658115519492990630e-01 7.660538307312272366e-01 7.662993498450154650e-01 7.665637556412965292e-01 7.668627332437581989e-01 7.672042053719942967e-01 7.675850902396317288e-01 7.680014294689365695e-01 7.684491961949517780e-01 7.689242938158642460e-01 7.694225548336213194e-01 7.699397397866907244e-01 7.704715362765248710e-01 7.710135580888218820e-01 7.715613443017165229e-01 7.721101544546509210e-01 7.726545417508060565e-01 7.731888576341811037e-01 7.737073716335594042e-01 7.742042712233559998e-01 7.746736618507632510e-01 7.751095671316365898e-01 7.755059292177139962e-01 7.758566093379035689e-01 7.761553885169635292e-01 7.763969892293657304e-01 7.765836124323528544e-01 7.767208854917735383e-01 7.768145448725604085e-01 7.768704201797582698e-01 7.768944339218757378e-01 7.768926014618242615e-01 7.768710311565529825e-01 7.768359246867020396e-01 7.767935775775985929e-01 7.767501177721074512e-01 7.767076957463220355e-01 7.766652845653857495e-01 7.766217616141803948e-01 7.765759946612259546e-01 7.765268420690757400e-01 7.764731530355787337e-01 7.764137678672861087e-01 7.763475182864226776e-01 7.762732277727548702e-01 7.761897310006952155e-01 7.760972790214591965e-01 7.759985221286462842e-01 7.758963769300575297e-01 7.757938008179190437e-01 7.756937920814180876e-01 7.755993900441822131e-01 7.755136752263708244e-01 7.754397695310862870e-01 7.753808364546418419e-01 7.753400813121735791e-01 7.753192566835955812e-01 7.753144582503526117e-01 7.753203960920680426e-01 7.753317309668608104e-01 7.753430750507885882e-01 7.753489927572237983e-01 7.753440016410740876e-01 7.753225733930193542e-01 7.752791349295212742e-01 7.752080695847460845e-01 7.751043562367191386e-01 7.749688808181376398e-01 7.748058142336637921e-01 7.746194618166332146e-01 7.744142400593643227e-01 7.741946877304103358e-01 7.739654797696500221e-01 7.737314435074973407e-01 7.734959048418139638e-01 7.732568549577789607e-01 7.730110051546021932e-01 7.727548061445117522e-01 7.724844239742314489e-01 7.721957229871364570e-01 7.718842560586952617e-01 7.715452623373908470e-01 7.711736727253891699e-01 7.707641233395827740e-01 7.703118166335993777e-01 7.698183105740671328e-01 7.692883992014747374e-01 7.687271852226403857e-01 7.681400486256967364e-01 7.675326357659246757e-01 7.669108525830903300e-01 7.662808620648566826e-01 7.656490860748771388e-01 7.650222116661686833e-01 7.644071855115458503e-01 7.638108224101853860e-01 7.632396270124378601e-01 7.627000714462577324e-01 7.621986078328497616e-01 7.617416744805042272e-01 7.613357110245694281e-01 7.609871828458091292e-01 7.607026150793624319e-01 7.604886364990741665e-01 7.603520099528550125e-01 7.602954117738798256e-01 7.603121880127623466e-01 7.603939884066427402e-01 7.605318556197071533e-01 7.607161620279424552e-01 7.609365682672536435e-01 7.611820040357141215e-01 7.614406715647986656e-01 7.617000721212563441e-01 7.619470558761426426e-01 7.621693045334346772e-01 7.623612857394115316e-01 7.625199180646851094e-01 7.626424338149561111e-01 7.627263469779259619e-01 7.627694242125234725e-01 7.627696582731685604e-01 7.627252439567012710e-01 7.626345566581219648e-01 7.624961336209915563e-01 7.623087128936352208e-01 7.620716883976054179e-01 7.617848327988826496e-01 7.614479856824137860e-01 7.610610474257188951e-01 7.606239766438309680e-01 7.601367877555281760e-01 7.595995486725550805e-01 7.590123786134090889e-01 7.583754460439211531e-01 7.576890037736865313e-01 7.569545673398563324e-01 7.561751670944686365e-01 7.553539773792173895e-01 7.544942287402632841e-01 7.535992066117649379e-01 7.526722500783568082e-01 7.517167507154212114e-01 7.507361515062126456e-01 7.497339458354492781e-01 7.487136776957588058e-01 7.476795258094622865e-01 7.466373107073498439e-01 7.455932803977846079e-01 7.445538738256689548e-01 7.435257332435106781e-01 7.425157238150106309e-01 7.415309606740689841e-01 7.405788436490789994e-01 7.396670998414940357e-01 7.388038342190158536e-01 7.379956069202370239e-01 7.372369760486164880e-01 7.365175573885096583e-01 7.358265343585379537e-01 7.351526027523400675e-01 7.344839196312277219e-01 7.338080660371500974e-01 7.331120237981838539e-01 7.323821666586480816e-01 7.316042659434678352e-01 7.307641208056775417e-01 7.298574584135695265e-01 7.288887463137685430e-01 7.278629959775797520e-01 7.267854848215326014e-01 7.256617431221294989e-01 7.244975438254224187e-01 7.232988953014903855e-01 7.220720371013440442e-01 7.208234387801339960e-01 7.195597649643994398e-01 7.182860536395077045e-01 7.170048103040185250e-01 7.157184263431398685e-01 7.144293908205121557e-01 7.131402959926269602e-01 7.118538434737048393e-01 7.105728510627712380e-01 7.093002602431374148e-01 7.080391443626186110e-01 7.067927161659561808e-01 7.055600177505817472e-01 7.043261444582245012e-01 7.030730735027920231e-01 7.017824141457729148e-01 7.004353982556189573e-01 6.990128742801450246e-01 6.974953045498348825e-01 6.958627658239155966e-01 6.940949529922030292e-01 6.921711858544356000e-01 6.900748932320304174e-01 6.878238832162907324e-01 6.854521384780827287e-01 6.829938044370653660e-01 6.804830888063827521e-01 6.779542606419550754e-01 6.754416591602264708e-01 6.729797132051070774e-01 6.706029722436281926e-01 6.683461497200529067e-01 6.662430983064230317e-01 6.643029316788952032e-01 6.625098958882903455e-01 6.608472929515697425e-01 6.592985376480675619e-01 6.578471197755527688e-01 6.564765683768603033e-01 6.551704183577882201e-01 6.539121798676714725e-01 6.526853107674819299e-01 6.514732164622155652e-01 6.502636061758529928e-01 6.490536289839713424e-01 6.478416702163772856e-01 6.466261165638306219e-01 6.454053529241909892e-01 6.441777594299077370e-01 6.429417086668313130e-01 6.416955630939679134e-01 6.404376726737305292e-01 6.391663727223360070e-01 6.378805546165333684e-01 6.365813772396257120e-01 6.352705777399403342e-01 6.339499131272691157e-01 6.326211646175897707e-01 6.312861428339692216e-01 6.299466938950637473e-01 6.286047064224985492e-01 6.272621194980712023e-01 6.259209316014742175e-01 6.245832430344070429e-01 6.232515359863635140e-01 6.219284915764013988e-01 6.206167866248356590e-01 6.193190779146842129e-01 6.180379902895918320e-01 6.167761065729816528e-01 6.155359594014971902e-01 6.143200250686664532e-01 6.131307194763802038e-01 6.119702579246623086e-01 6.108362116731106406e-01 6.097205202817718162e-01 6.086146539030951041e-01 6.075099509869928971e-01 6.063976320686045307e-01 6.052688169970996679e-01 6.041145457024061916e-01 6.029258026150579042e-01 6.016935448779039408e-01 6.004087411290022214e-01 5.990658392424857981e-01 5.976684402454541800e-01 5.962217492486127091e-01 5.947310793267721607e-01 5.932018245176354787e-01 5.916394346170610330e-01 5.900493918175999664e-01 5.884371892549677963e-01 5.868083115431027563e-01 5.851682173944258158e-01 5.835225075745544832e-01 5.818778680466135667e-01 5.802413579449114955e-01 5.786199651791834597e-01 5.770206038141770799e-01 5.754501202013097005e-01 5.739153073485971923e-01 5.724229279071173515e-01 5.709797461365533344e-01 5.695925691878960251e-01 5.682675265794991937e-01 5.670011813066607731e-01 5.657835697747733983e-01 5.646046303594703941e-01 5.634542744693483707e-01 5.623223441999553041e-01 5.611985854261455353e-01 5.600726369583968189e-01 5.589340363677109957e-01 5.577722430862659397e-01 5.565768014295831012e-01 5.553434382605627606e-01 5.540768961128917924e-01 5.527826962144624101e-01 5.514664054834231832e-01 5.501336077433341964e-01 5.487898794372927380e-01 5.474407700314567471e-01 5.460917873197520533e-01 5.447483878587242589e-01 5.434159723181807289e-01 5.420983481472333443e-01 5.407943213541208660e-01 5.395017024166488540e-01 5.382183108029567897e-01 5.369419729930758889e-01 5.356705214614005950e-01 5.344017946625149174e-01 5.331336380638880268e-01 5.318639062691644659e-01 5.305904662773789360e-01 5.293114881023789353e-01 5.280273789321950906e-01 5.267395804178485186e-01 5.254495256228397526e-01 5.241586295462427048e-01 5.228682861639638579e-01 5.215798660734145553e-01 5.202947147699968911e-01 5.190141515846995457e-01 5.177394693129167003e-01 5.164719084916697955e-01 5.152120822753540885e-01 5.139599911708260249e-01 5.127156132748923456e-01 5.114789303270186327e-01 5.102499269787176273e-01 5.090285902750906200e-01 5.078149093571828754e-01 5.066088753944487655e-01 5.054104817561722029e-01 5.042197178137672875e-01 5.030360080920899257e-01 5.018577697777152347e-01 5.006832906419070861e-01 4.995108287950262849e-01 4.983386131632502325e-01 4.971648440433515392e-01 4.959876937353144832e-01 4.948053072537116348e-01 4.936158031177047545e-01 4.924172742208025033e-01 4.912085567961955168e-01 4.899915343141360013e-01 4.887688551279424365e-01 4.875431699707241662e-01 4.863171300742312742e-01 4.850933859912128776e-01 4.838745871523155717e-01 4.826633821900399024e-01 4.814624200626575479e-01 4.802743520114413633e-01 4.791013019637334613e-01 4.779401722066480840e-01 4.767849067163069110e-01 4.756294231848465781e-01 4.744676446979567142e-01 4.732934987085943290e-01 4.721009174580150791e-01 4.708838399188525758e-01 4.696362153383495386e-01 4.683520084655188875e-01 4.670253106405543031e-01 4.656537048738606521e-01 4.642389917671225774e-01 4.627832530221563379e-01 4.612885981980309746e-01 4.597571620282855931e-01 4.581911019644423488e-01 4.565925959514060550e-01 4.549638404411702197e-01 4.533070486528874565e-01 4.516244475403246583e-01 4.499174541296500629e-01 4.481853085030744199e-01 4.464268774598121325e-01 4.446410079983563746e-01 4.428265272479370296e-01 4.409822424719791467e-01 4.391069411465092220e-01 4.371993911159307022e-01 4.352583408289747990e-01 4.332825196581676641e-01 4.312712184290675155e-01 4.292265685565354594e-01 4.271515672741527103e-01 4.250491985591436372e-01 4.229224305149879570e-01 4.207742134041034254e-01 4.186074781248279031e-01 4.164251351668236123e-01 4.142300740810393456e-01 4.120251635034830606e-01 4.098131276102605081e-01 4.075951065605163404e-01 4.053711634362054950e-01 4.031413413936586476e-01 4.009056835593053369e-01 3.986642319758799125e-01 3.964170266061546877e-01 3.941641043984325243e-01 3.919054984178164114e-01 3.896412370482204013e-01 3.873713285089171454e-01 3.850950311128595316e-01 3.828105502217851175e-01 3.805160670903747766e-01 3.782098278760768761e-01 3.758901464182419772e-01 3.735554076594529427e-01 3.712040717620830876e-01 3.688346789765337697e-01 3.664458553221443537e-01 3.640363192143414861e-01 3.616051209442266989e-01 3.591521186449012082e-01 3.566773004201996278e-01 3.541806201892729322e-01 3.516619950684664042e-01 3.491213028526227169e-01 3.465583796023687935e-01 3.439730173437501315e-01 3.413649618876117287e-01 3.387339107759534396e-01 3.360796858690195399e-01 3.334034326766370238e-01 3.307069352699353315e-01 3.279919893869041037e-01 3.252603980824790852e-01 3.225139709855807113e-01 3.197545234931969960e-01 3.169838758974092285e-01 3.142038524410686318e-01 3.114162802978868161e-01 3.086229527230420211e-01 3.058250669763413199e-01 3.030233200160482032e-01 3.002183807310818131e-01 2.974109039896735140e-01 2.946015301248543494e-01 2.917908844725576878e-01 2.889795769687457105e-01 2.861682018122312376e-01 2.833573372010412261e-01 2.805475451501334150e-01 2.777393713994339985e-01 2.749333454216627004e-01 2.721299805400640981e-01 2.693297741672671664e-01 2.665332081770367401e-01 2.637407494218154125e-01 2.609528504098448942e-01 2.581699501567020771e-01 2.553924752272127563e-01 2.526208409850570491e-01
