Infallz InfallTime
0.273273094588 3.2068346691
0.20175955739 2.47934668955
2.7830636607 11.4030816472
3.14828114615 11.7051457822
2.07142311028 10.5544173972
1.25857441547 8.76830325352
1.33932329877 9.01022723901
3.05613136602 11.6351782691
2.67520773358 11.2997212373
