fq tq
0.2 11.2081192687
0.3 10.5779694528
0.4 9.67033090119
0.5 8.85732029863
0.6 7.60688045568
0.7 5.78374101567
0.8 2.01710404131
0.9 1.28060755741
1.0 0.09128838987
