ID QuenchTime zInfall Host
22149288.0 7.65378249816 1.0467016319 host1
22150280.0 7.78604117716 1.05917529594 host1
22149673.0 0.404465968262 0.0617749214375 host1
22153476.0 0.0 0.0306482390393 host1
22152537.0 6.811977789 0.813095665218 host1
22152854.0 8.77875943211 1.51136126715 host1
22148695.0 5.37196935961 0.590356809312 host1
22152946.0 7.50943579925 0.959492057049 host1
22153494.0 0.815410985525 0.0948402720929 host1
22158655.0 4.3379239116 0.460582403628 host2
22159289.0 9.23328717195 2.17423363971 host2
22158652.0 8.64474119918 1.31259906544 host2
22156294.0 2.04699137429 0.194609337824 host2
22157996.0 11.5852225468 2.99333130569 host2
22158770.0 1.90893414158 0.190838504831 host2
22154621.0 3.53486980754 0.348950816032 host2
22158563.0 1.36690520308 0.146786064269 host2
22158738.0 1.44383638503 0.126738844815 host2
23031035.0 11.589144791 2.99817607545 host1
23036153.0 9.823357962 2.20858204889 host1
23036374.0 11.2580459955 2.83167385494 host1
23028588.0 11.5762329958 2.98228130638 host1
23031630.0 7.48830451103 1.05304854212 host1
23036565.0 11.5724182279 2.99817607545 host1
23036196.0 11.5738548565 2.99991752747 host1
23032452.0 8.64474119918 1.34059231635 host1
23036699.0 11.5011992988 2.99333130569 host1
23035515.0 10.2557084522 2.07336987855 host2
23037245.0 10.2060787722 2.06625766407 host2
23033850.0 9.75558435305 1.84932123541 host2
23035063.0 10.4151501271 2.21947690787 host2
23034374.0 11.5852225468 2.99333130569 host2
23038439.0 10.1292833673 2.05414509074 host2
23038640.0 11.1177001452 2.7033406888 host2
23037890.0 8.82989678145 1.59155132641 host2
23038545.0 10.6502147417 2.36764627649 host2
10504558.0 8.72089929177 1.69686018343 host1
10504102.0 11.5852225468 2.99333130569 host1
10502542.0 10.5013570791 2.14840208603 host1
10504792.0 5.39088565002 0.589987545466 host1
10503975.0 8.31301040576 1.32651148824 host1
10502648.0 10.0637792962 2.01352174432 host1
10502931.0 8.04466648093 1.18930753014 host1
10500627.0 0.739910104604 0.088637009574 host1
10504250.0 7.97515548932 1.746141845 host1
10505259.0 10.5426773142 2.41553417244 host2
10505798.0 6.23561388999 0.723829663927 host2
10505401.0 0.219364532456 0.0689633133069 host2
10508150.0 5.42411746694 0.575586987369 host2
10506291.0 0.18304268224 0.0502409565343 host2
10509039.0 5.47559056941 0.58347721907 host2
10507468.0 4.41990557263 0.892419088255 host2
10508510.0 9.51787749081 1.73835494564 host2
10508084.0 5.96122631784 0.661279030207 host2
80179366.0 11.071460629 2.99817607545 host1
80176357.0 11.0675031008 2.77880808185 host1
80177892.0 0.909705809915 0.0963922443134 host1
80178030.0 8.20874609627 1.45968713053 host1
80179361.0 11.2339485856 2.73236343083 host1
80177356.0 11.3130885174 2.97282787457 host1
80182745.0 10.9212448061 2.51817421354 host1
80177826.0 0.478892745931 0.0691422663176 host1
80175824.0 7.49069568004 2.39721763563 host1
80304205.0 9.9210096146 2.98459367554 host2
80182781.0 0.758993283398 0.402574338391 host2
80183213.0 5.83627634347 1.582896983 host2
80183361.0 11.5852225468 2.99333130569 host2
80304150.0 11.5852225468 2.99333130569 host2
80303912.0 9.19288184166 1.52234265509 host2
80183269.0 10.0483264262 1.88116304418 host2
80304187.0 10.1186820063 1.88805502096 host2
80180171.0 6.98785399766 0.997038137676 host2
20829253.0 8.50339762498 1.28642400463 host1
20830038.0 8.05898696077 1.10970526912 host1
20837743.0 1.61650309529 0.169184120238 host1
20831050.0 8.08329430947 1.11065342777 host1
20837744.0 1.2524025028 0.213451635713 host1
20831211.0 11.0536658 2.93711997757 host1
20829818.0 10.7393262164 2.75727266082 host1
20830105.0 0.367007217516 0.0749655043726 host1
20827579.0 7.63852918875 1.02681223886 host1
20837497.0 5.57734946836 0.599172731245 host2
20833425.0 6.09392767777 0.680217888996 host2
20833408.0 5.51796875308 0.577019989332 host2
20833387.0 5.87877079964 0.644062897868 host2
20834866.0 0.759296406748 0.0887140673954 host2
20832194.0 5.96378989213 0.941144708423 host2
20832554.0 0.553153183635 0.0750572367052 host2
20835885.0 0.815736978741 0.0887140673954 host2
20835897.0 0.947516421958 0.102644383537 host2
52736511.0 8.88774080674 1.51414695242 host1
52736552.0 9.05815672192 1.46896019183 host1
52733649.0 6.62057783282 2.07336987855 host1
52734273.0 7.17607578511 0.941144708423 host2
52736547.0 4.6762930226 1.00220984642 host1
52727307.0 10.6356508613 2.29898837141 host1
52732392.0 8.90819328331 1.58124364246 host1
52736544.0 8.43164800515 1.224135594 host1
52736505.0 7.74147055793 1.02088595756 host1
52962173.0 6.509158224 0.896330971131 host2
52735542.0 10.9782017367 2.60285647063 host2
52726141.0 9.59744071046 1.75788317315 host2
52735416.0 9.92798944332 2.0371790989 host2
52737626.0 9.01387963483 1.52389804996 host2
52736149.0 0.0547327736741 0.0292552933024 host2
52735666.0 11.5781192283 2.98459367554 host2
14342635.0 9.9210096146 1.81236198405 host1
14339853.0 5.53677947033 0.664853487023 host1
14342661.0 9.8145373943 1.89193572261 host1
14342642.0 9.61061831812 1.96551223815 host1
14349725.0 9.39794655793 1.76775210796 host1
14342744.0 10.2295630518 2.06870879067 host1
14342607.0 9.47797741531 1.84932123541 host1
14339536.0 9.236996657 1.49137892799 host1
14340041.0 0.515690257524 0.0617483806091 host1
14347618.0 11.589144791 2.99817607545 host2
14347565.0 10.6131716581 2.65389709513 host2
14347116.0 11.5822592088 2.9896804831 host2
14348756.0 6.77515975205 0.913034852661 host2
14347569.0 11.589144791 2.99817607545 host2
14345991.0 8.85390763134 2.98228130638 host2
14347518.0 11.589144791 2.99817607545 host2
14347503.0 7.5118327812 2.20049257793 host2
14344381.0 10.6941224985 2.37294934367 host2
18581370.0 11.5220100803 2.99817607545 host1
18582422.0 11.3130885174 2.79735310028 host1
18582280.0 11.5762329958 2.98228130638 host1
18581091.0 7.48496539196 1.02000538277 host1
18582382.0 11.1246460215 2.74641511322 host1
18582331.0 11.320876035 2.86290041824 host1
18581567.0 2.3216035332 0.226624167093 host1
18582341.0 11.3991391819 2.89287724259 host1
18580815.0 11.4201820386 2.91718024041 host1
18590921.0 9.66059983635 1.69251480883 host2
18591121.0 8.90545561945 1.51298374937 host2
18590282.0 6.71131336768 0.941863949655 host2
18583735.0 7.78931298681 1.25857441547 host2
18591113.0 10.1023625367 2.99333130569 host2
18590659.0 10.1447377972 1.94703050812 host2
18585238.0 6.3680081139 0.801022800598 host2
18587488.0 8.90819328331 1.71721113727 host2
18584688.0 9.88898377572 1.7756952451 host2
13133379.0 9.46165593164 1.60190249397 host1
13132316.0 10.0676571872 1.92474259011 host1
13130212.0 8.41700268906 1.31953441557 host1
13130527.0 9.77897866589 1.77963658825 host1
13130426.0 7.47271149826 1.2651890535 host1
13132530.0 8.39622683588 1.53216090879 host1
13130516.0 8.51719375813 1.65201983666 host1
13133213.0 10.0415247474 1.86666207345 host1
13131906.0 9.20017874756 1.50902163644 host1
13136153.0 11.5762329958 2.98228130638 host2
13138419.0 10.3317710132 2.31002156883 host2
13137853.0 7.9575054518 1.43644240101 host2
13136457.0 4.27728220685 0.530219602475 host2
13138253.0 11.5852225468 2.99333130569 host2
