ID QuenchTime zInfall Host
22149405.0 10.3546380723 2.97761471463 host1
22150280.0 7.15181446781 1.05917529594 host1
22152212.0 6.13392792413 0.884393136301 host1
22153494.0 0.0182437984475 0.0948402720929 host1
22153854.0 3.42960112754 0.843330911957 host1
22155516.0 1.36633784698 0.160476558128 host2
22158327.0 8.51719375813 1.53059196578 host2
22160105.0 7.960743703 12.7701239311 host2
22160158.0 0.777466402985 0.13661120891 host2
23030091.0 9.51787749081 2.29898837141 host1
23033494.0 8.72717048183 2.10061339534 host2
23034374.0 11.2261518732 4.82811419816 host2
23036199.0 8.66882555519 2.66165687713 host1
23036525.0 10.4262561751 2.87338986625 host1
23036699.0 7.72286394829 3.07750596961 host1
23037239.0 9.30110960466 2.03020478199 host2
23038439.0 9.03780203315 2.05414509074 host2
10499245.0 4.00729773075 0.48042787866 host1
10504795.0 8.52070535609 1.73835494564 host1
10508084.0 0.348786949356 0.661279030207 host2
80176320.0 10.8376109873 2.72835583138 host1
80177222.0 9.91609612054 2.41878417905 host1
80175824.0 6.17382703287 2.39721763563 host1
80179361.0 10.9139836982 2.73236343083 host1
80182750.0 6.83323651361 1.44271421725 host1
80180564.0 6.64469111598 2.16403334601 host1
80304205.0 5.93535380768 3.34209398585 host2
80304135.0 8.74416504741 3.2805195307 host2
80177892.0 0.0730558351789 0.0963922443134 host1
80175504.0 5.57916375888 0.843330911957 host1
20829818.0 9.80780624408 2.75727266082 host1
20833403.0 7.743930273 1.36795953695 host2
20833408.0 5.24283066498 0.577019989332 host2
20833425.0 3.28958871548 0.680217888996 host2
20835897.0 0.127988809769 0.102644383537 host2
20839854.0 7.62064089755 1.37655153448 host2
20840002.0 6.98198544031 1.63396439504 host2
20840337.0 10.9350901175 3.36657975758 host2
52729451.0 0.201277199124 0.118496996059 host2
52735288.0 10.5200632627 3.5048078817 host2
52735463.0 4.6932891625 1.63396439504 host1
52736552.0 8.10751328785 1.46896019183 host1
52736559.0 6.62616630213 1.03917566953 host1
14340086.0 8.35800585215 1.91592068696 host1
14342624.0 9.15609727712 1.69072325444 host1
14342708.0 8.79234024803 2.9416761694 host1
14342744.0 9.46739465439 2.06870879067 host1
14343241.0 6.68724830501 0.965812900545 host2
14343590.0 9.21309314957 2.18730902557 host1
14345224.0 11.2126143176 3.64672002316 host2
14345995.0 10.8958985543 3.33994445585 host2
14346805.0 8.92863072973 3.23367750126 host2
14347582.0 10.7278993452 3.53767469101 host2
14347618.0 10.8194018525 3.35867467192 host2
14349095.0 6.51971242266 1.50902163644 host1
18580257.0 0.330309050011 0.830250346754 host1
18581371.0 3.78002439609 0.665301690594 host1
18582382.0 4.98961958909 2.74641511322 host1
18583735.0 0.966441555666 1.25857441547 host2
18587488.0 7.61742877769 1.71721113727 host2
18587492.0 9.2304855113 1.87731878346 host2
18588436.0 9.13941242041 2.2061262079 host2
18590282.0 5.54148313076 0.941863949655 host2
18590473.0 9.86944698007 4.49688677731 host2
18593132.0 7.9575054518 1.57430024862 host2
18593184.0 9.73207030176 2.14840208603 host2
13132453.0 11.8994457948 8.26833041147 host1
13136153.0 9.85746538094 5.22768732397 host2
13137514.0 10.2443255204 3.06605413708 host2
26102949.0 9.37789168408 2.46139033314 host1
26103521.0 0.293393441282 0.116922926174 host1
26107079.0 1.04227407112 1.0991965245 host1
26107669.0 0.646516947257 0.151909831254 host1
26107676.0 0.367428006673 0.128382636906 host1
26107867.0 0.441557499488 1.11065342777 host1
26111677.0 2.76113622725 0.906931008366 host2
16578834.0 3.36834888348 0.444225400197 host2
16659133.0 0.311971570484 1.53216090879 host2
16663479.0 4.73727405992 0.665301690594 host1
16577148.0 7.69592288845 1.28867765586 host2
16577296.0 10.0057246117 3.25696966204 host2
20438220.0 5.24047091628 0.828736650731 host1
20421513.0 6.02894758168 1.26493692358 host1
10245691.0 8.31301040576 1.52389804996 host1
10251982.0 5.13501689785 0.817354116961 host1
24702506.0 7.39405580548 1.81189167634 host1
24706362.0 5.70886205835 3.88132739518 host1
24705150.0 9.34488904823 3.34549955604 host1
24702368.0 8.76471859862 2.65389709513 host1
24698601.0 7.75035483324 2.37402528159 host1
24704304.0 9.41798272273 3.48504900493 host1
24706988.0 10.463861531 4.65765670871 host1
24697320.0 10.2060787722 4.76344269644 host1
24702725.0 10.561329029 4.39174515568 host1
8460361.0 0.553153183635 0.151909831254 host1
8461119.0 8.01455829443 1.51298374937 host1
8514373.0 10.0289717445 2.71046982082 host1
7470576.0 4.88436330928 0.69820910977 host1
7471725.0 3.77840649465 0.57987106113 host1
7473189.0 9.4579983064 2.19013374602 host1
7473213.0 8.04140069258 1.95830233768 host1
7473258.0 3.30860022137 0.428478334811 host1
15347272.0 5.56269112006 0.776749586522 host1
15345361.0 11.3170373308 3.14828114615 host1
15343167.0 9.00746874422 2.07142311028 host1
15350607.0 7.59632193438 1.33932329877 host1
15349403.0 10.8518344544 2.97282787457 host1
15348473.0 10.6871413856 3.05613136602 host1
15344905.0 9.47797741531 2.67520773358 host1
6591239.0 10.7095086555 3.45919126768 host1
12947070.0 8.7888486603 1.62675652926 host1
12943335.0 8.92863072973 1.68888364681 host1
12960011.0 6.02498756322 0.755506260522 host1
12957896.0 0.441377260585 0.108919340116 host1
12959952.0 7.30022136852 1.29084193126 host1
6752934.0 8.42038659464 2.59357947134 host1
17473535.0 3.31352012184 0.460212634389 host1
17473612.0 0.221290510665 0.0908694229301 host1
17454979.0 0.295640846429 0.0955891641203 host1
17471139.0 8.48891868511 1.42639691136 host1
7724186.0 0.533906368871 0.172640609651 host1
7725880.0 3.90218095672 1.66114070228 host1
7725879.0 4.08528483723 1.7920803795 host1
7725458.0 4.63241450475 1.73835494564 host1
7724145.0 8.37881081341 2.01837482253 host1
13876351.0 0.628067634863 0.148556033464 host1
13873413.0 0.478702568825 0.116975795026 host1
13875902.0 9.01743134026 1.96058402698 host1
13876146.0 5.79379292153 0.87525559812 host1
13875948.0 9.6209722873 2.59357947134 host1
13875927.0 9.47421148101 2.4734691138 host1
9749522.0 6.75107453949 1.75788317315 host1
9753403.0 8.66181378485 1.84719059793 host1
9753468.0 11.5011992988 4.65765670871 host1
6494355.0 8.78254644171 1.92074990149 host1
6494369.0 3.45294494231 0.472249014865 host1
6494403.0 5.68763735709 1.24546035997 host1
6494567.0 4.7352356882 0.694012585391 host1
16824978.0 6.32544101221 1.89193572261 host1
16829856.0 7.53614575958 1.6813950713 host1
16833193.0 8.18445552761 1.99023008745 host1
16833235.0 3.61545251079 0.839574753768 host1
16833268.0 2.74222977735 1.66293140229 host1
12769745.0 5.79621691488 0.908313019878 host1
12772445.0 9.01387963483 1.88116304418 host1
12772454.0 9.49793719529 2.35624981328 host1
12774420.0 8.70658340971 1.73835494564 host1
12776359.0 8.52070535609 1.70011656692 host1
12777101.0 10.2977016463 4.28129701015 host1
7568481.0 7.95417564138 2.11043355232 host1
12538106.0 7.93974122413 1.22074984578 host1
12539117.0 8.26790272969 1.23138485283 host1
12539395.0 6.19775615806 1.00142075821 host1
12540840.0 8.55591568932 2.40968457735 host1
12541382.0 8.41089506087 1.31044516229 host1
12541414.0 8.60688614805 2.17975425603 host1
7432054.0 8.07992217445 1.70770255448 host1
7432351.0 8.9934983647 1.88116304418 host1
7432378.0 11.3303702339 3.66786402756 host1
21256772.0 8.70032269095 1.56291046899 host1
21262450.0 6.05137197739 0.768620737842 host1
10061348.0 11.2688248791 4.80672911489 host1
10062898.0 9.35781825562 1.96966072349 host1
10064877.0 9.69262557757 2.02530417321 host1
10064893.0 9.21679765095 1.88116304418 host1
10066101.0 9.69643758457 2.06376726618 host1
10066297.0 7.34258408031 1.37522847755 host1
10066966.0 7.95417564138 1.4818899049 host1
10067217.0 9.53401909469 2.16126509459 host1
10069034.0 7.43345066748 1.30689048251 host1
64556343.0 7.96392256386 1.57543628392 host2
64556519.0 10.18347225 3.05887540756 host2
