ID QuenchTime zInfall Host
22149288.0 7.10390455462 1.0467016319 host1
22150280.0 7.32140506696 1.05917529594 host1
22152537.0 6.21636539373 0.813095665218 host1
22152854.0 6.72172165836 1.51136126715 host1
22148695.0 4.6762930226 0.590356809312 host1
22152946.0 7.04343015975 0.959492057049 host1
22153494.0 0.164677961228 0.0948402720929 host1
22158655.0 3.55238142671 0.460582403628 host2
22159289.0 8.51719375813 2.17423363971 host2
22158652.0 8.14606417786 1.31259906544 host2
22156294.0 1.11831731168 0.194609337824 host2
22157996.0 10.7606400089 3.58488668734 host2
22158770.0 1.251379508 0.190838504831 host2
22154621.0 2.32427290643 0.348950816032 host2
22158738.0 1.13736097476 0.126738844815 host2
23031035.0 11.3343179168 3.73200652872 host1
23036153.0 8.61414595541 2.20858204889 host1
23036374.0 10.6841599262 2.83167385494 host1
23028588.0 8.56552844418 3.51745074491 host1
23031630.0 6.51210078722 1.05304854212 host1
23036565.0 8.5827805475 3.28621163274 host1
23036196.0 11.2146957995 3.14991015658 host1
23032452.0 7.76825383118 1.34059231635 host1
23036699.0 10.9782017367 3.07750596961 host1
23035515.0 9.29376400127 2.07336987855 host2
23037245.0 9.54147283599 2.06625766407 host2
23033850.0 8.97310142922 1.84932123541 host2
23034374.0 11.3476163355 4.82811419816 host2
23038439.0 9.26079013147 2.05414509074 host2
23038640.0 10.6101940665 2.7033406888 host2
23037890.0 8.06235211408 1.59155132641 host2
23038545.0 10.0444515502 2.36764627649 host2
10504558.0 7.82564026655 1.69686018343 host1
10504102.0 12.8341664646 7.07990098987 host1
10502542.0 10.0057246117 2.14840208603 host1
10504792.0 4.65337231247 0.589987545466 host1
10503975.0 7.30331740288 1.32651148824 host1
10502648.0 9.73207030176 2.01352174432 host1
10502931.0 7.17904028919 1.18930753014 host1
10500627.0 0.0547495291653 0.088637009574 host1
10505259.0 9.79490816976 2.41553417244 host2
10505798.0 5.7257627668 0.723829663927 host2
10508150.0 4.89717729315 0.575586987369 host2
10509039.0 5.01068918041 0.58347721907 host2
10508510.0 8.82989678145 1.73835494564 host2
10508084.0 3.49094569097 0.661279030207 host2
80179366.0 9.47797741531 2.99817607545 host1
80176357.0 9.94745799612 2.77880808185 host1
80177892.0 0.18304268224 0.0963922443134 host1
80178030.0 7.85244497601 1.45968713053 host1
80179361.0 10.9860066831 2.73236343083 host1
80177356.0 10.5200632627 2.97282787457 host1
80182745.0 7.82564026655 2.51817421354 host1
80175824.0 6.38655340128 2.39721763563 host1
80304205.0 9.38741478538 3.34209398585 host2
80183361.0 9.6333013563 4.16655395952 host2
80304150.0 10.5200632627 4.57611315813 host2
80303912.0 7.61742877769 1.52234265509 host2
80183269.0 9.834144618 1.88116304418 host2
80304187.0 9.86654246096 1.88805502096 host2
20829253.0 7.77142854073 1.28642400463 host1
20830038.0 7.57520878626 1.10970526912 host1
